,id,title,original_language,release_date,popularity,vote_average,vote_count
1337,58451,The Adventures of Pinocchio,it,1972-12-21,8.613,7.5,283
1338,11356,The Odd Couple,en,1968-05-16,10.956,7.5,505
1339,3933,Corpse Bride,en,2005-09-12,95.507,7.5,8120
1340,848685,The Beasts,gl,2022-07-20,15.375,7.5,483
1341,301528,Toy Story 4,en,2019-06-19,82.49,7.5,9001
1342,42987,The Servant,en,1963-11-14,11.298,7.5,279
1343,39324,Dragon Ball Z: The History of Trunks,ja,1993-02-24,42.282,7.5,467
1344,4024,Last Year at Marienbad,fr,1961-05-25,9.606,7.5,428
1345,809107,Z-O-M-B-I-E-S 3,en,2022-07-09,27.253,7.5,338
1346,364137,All Three of Us,fr,2015-11-04,8.306,7.5,458
1347,40022,Caliber 9,it,1972-02-15,7.348,7.5,208
1348,11528,The Sandlot,en,1993-04-07,22.627,7.5,1032
1349,11327,Midnight Express,en,1978-08-31,18.91,7.5,1514
1350,431580,Abominable,en,2019-09-19,26.217,7.5,1850
1351,16633,Somewhere in Time,en,1980-10-02,16.36,7.5,492
1352,1859,Ninotchka,en,1939-11-23,10.183,7.5,331
1353,975120,Father There Is Only One 3,es,2022-07-15,23.162,7.5,205
1354,228150,Fury,en,2014-10-15,169.687,7.5,10931
1355,29084,Le Corbeau,fr,1943-09-28,8.063,7.5,242
1356,21734,Shadow of a Doubt,en,1943-01-15,10.484,7.5,895
1357,856,Who Framed Roger Rabbit,en,1988-06-21,28.22,7.5,5158
1358,26280,I Killed My Mother,fr,2009-06-05,8.3,7.5,1031
1359,1949,Zodiac,en,2007-03-02,38.809,7.5,9482
1360,10787,The Invisible Man,en,1933-11-03,13.463,7.5,714
1361,916405,The Quiet Girl,ga,2022-05-13,13.844,7.5,218
1362,9340,The Goonies,en,1985-06-07,43.897,7.5,5193
1363,736073,"Batman: The Long Halloween, Part One",en,2021-06-21,26.763,7.5,531
1364,37916,Swept Away,it,1974-12-18,9.772,7.5,269
1365,18197,Running on Empty,en,1988-09-09,9.678,7.5,266
1366,13528,Gaslight,en,1944-05-04,15.775,7.5,409
1367,2000,"Aguirre, the Wrath of God",de,1972-12-29,16.964,7.5,947
1368,520763,A Quiet Place Part II,en,2021-05-21,93.894,7.5,5585
1369,61202,Zindagi Na Milegi Dobara,hi,2011-07-15,12.604,7.5,298
1370,11544,Lilo & Stitch,en,2002-06-21,73.695,7.5,5603
1371,503919,The Lighthouse,en,2019-10-18,30.062,7.5,4275
1372,1786,Au Revoir les Enfants,fr,1987-10-07,10.647,7.5,578
1373,431937,Mr & Mme Adelman,fr,2017-03-08,7.406,7.5,388
1374,132344,Before Midnight,en,2013-04-05,11.753,7.5,2125
1375,5143,Hannah and Her Sisters,en,1986-02-07,10.541,7.5,878
1376,601,E.T. the Extra-Terrestrial,en,1982-06-11,40.864,7.5,10370
1377,551332,The Two Popes,en,2019-11-27,13.032,7.5,2639
1378,423108,The Conjuring: The Devil Made Me Do It,en,2021-05-25,446.944,7.5,5293
1379,24807,Mr. Deeds Goes to Town,en,1936-04-09,9.721,7.5,294
1380,19119,Night and the City,en,1950-06-15,9.091,7.5,219
1381,11906,Suspiria,it,1977-02-01,30.484,7.5,2595
1382,79,Hero,zh,2002-07-22,24.188,7.5,2009
1383,85350,Boyhood,en,2014-06-05,23.079,7.5,4787
1384,11506,The Silence,sv,1963-09-23,8.57,7.5,320
1385,11202,Patton,en,1970-01-25,15.367,7.5,956
1386,4909,The Day of the Jackal,en,1973-05-15,17.091,7.5,472
1387,3035,Frankenstein,en,1931-11-19,17.916,7.5,1362
1388,11016,Key Largo,en,1948-07-16,8.868,7.5,461
1389,522,Ed Wood,en,1994-09-27,12.375,7.5,2080
1390,179144,The Great Beauty,it,2013-05-21,13.576,7.5,2879
1391,43650,The Legend of Sleepy Hollow,en,1949-10-08,8.136,7.5,254
1392,39323,Dragon Ball Z: Bardock - The Father of Goku,ja,1990-10-17,88.376,7.5,572
1393,3482,The Train,en,1964-09-24,15.296,7.5,267
1394,667538,Transformers: Rise of the Beasts,en,2023-06-06,3137.108,7.5,2670
1395,638449,The Last Letter from Your Lover,en,2021-07-23,21.868,7.5,508
1396,476968,"Paul, Apostle of Christ",en,2018-03-23,39.162,7.5,303
1397,470878,I Can Only Imagine,en,2018-02-14,26.097,7.5,414
1398,468284,The Insult,fr,2017-09-14,7.895,7.5,424
1399,11344,A Bittersweet Life,ko,2005-04-01,13.747,7.5,760
1400,9056,Police Story,cn,1985-12-14,30.015,7.5,743
1401,921655,Rescued by Ruby,en,2022-03-17,13.326,7.5,252
1402,586940,I Lost My Body,fr,2019-11-06,10.297,7.5,1153
1403,332562,A Star Is Born,en,2018-10-03,62.726,7.5,10993
1404,46326,Port of Shadows,fr,1938-05-17,5.98,7.5,229
1405,389015,"I, Tonya",en,2017-12-08,23.973,7.5,5336
1406,15097,Fear City: A Family-Style Comedy,fr,1994-03-09,10.027,7.5,1125
1407,10110,Empire of the Sun,en,1987-12-09,16.164,7.5,1708
1408,3116,Midnight Cowboy,en,1969-05-25,15.46,7.5,1177
1409,25468,My Dinner with Andre,en,1981-10-11,24.016,7.5,311
1410,106,Predator,en,1987-06-12,75.18,7.5,7162
1411,483983,Balloon,de,2018-09-27,14.339,7.5,378
1412,127501,Barfi!,hi,2012-09-13,9.209,7.5,284
1413,11970,Hercules,en,1997-06-20,87.185,7.5,6752
1414,7735,The Wave,de,2008-03-11,17.93,7.5,3034
1415,13384,Kes,en,1969-11-18,9.048,7.5,345
1416,899112,Violent Night,en,2022-11-30,105.138,7.5,1544
1417,500664,Upgrade,en,2018-05-31,31.607,7.5,3859
1418,176983,One Piece Film: Z,ja,2012-12-15,26.574,7.5,458
1419,32761,The Seventh Continent,de,1989-10-20,9.094,7.5,267
1420,674324,The Banshees of Inisherin,en,2022-10-20,34.906,7.5,1957
1421,16642,Days of Heaven,en,1978-09-13,12.974,7.5,879
1422,10604,Zorba the Greek,el,1964-12-14,12.482,7.5,304
1423,9495,The Crow,en,1994-05-11,37.919,7.5,3502
1424,337703,The Red Turtle,fr,2016-06-29,16.955,7.5,1142
1425,284293,Still Alice,en,2014-12-05,10.111,7.5,2857
1426,10451,Eat Drink Man Woman,zh,1994-08-03,15.874,7.5,276
1427,9428,The Royal Tenenbaums,en,2001-10-05,23.277,7.5,4132
1428,786,Almost Famous,en,2000-09-15,26.107,7.5,2429
1429,437586,mid90s,en,2018-10-19,16.394,7.5,1404
1430,23383,Hamlet,en,1948-12-10,12.668,7.5,218
1431,840326,Sisu,fi,2023-01-27,372.344,7.5,1160
1432,780382,The Wolf and the Lion,en,2021-10-13,15.613,7.5,362
1433,613090,"Live Twice, Love Once",es,2019-09-06,12.822,7.5,311
1434,258480,Carol,en,2015-11-20,16.97,7.5,3403
1435,31682,The Incredible Shrinking Man,en,1957-02-22,10.483,7.5,417
1436,18900,In Cold Blood,en,1967-12-15,8.939,7.5,312
1437,530,A Grand Day Out,en,1990-05-18,22.594,7.5,743
1438,377273,Aquarius,pt,2016-09-01,6.739,7.5,427
1439,345938,The Shack,en,2017-03-03,66.601,7.5,1942
1440,14919,Batman: Mask of the Phantasm,en,1993-12-25,21.881,7.5,945
1441,7549,Fearless,zh,2006-01-26,26.377,7.5,1142
1442,383498,Deadpool 2,en,2018-05-10,95.576,7.5,16202
1443,37903,The White Ribbon,de,2009-09-24,13.237,7.5,914
1444,30368,Stray Dog,ja,1949-10-17,13.562,7.5,254
1445,11798,This Is England,en,2006-09-12,5.877,7.5,1118
1446,3001,How to Steal a Million,en,1966-07-13,17.133,7.5,517
1447,740441,Unlocked,ko,2023-02-17,29.88,7.5,227
1448,502897,Leto,ru,2018-06-07,9.16,7.5,281
1449,25934,"To Sir, with Love",en,1967-06-14,12.418,7.5,280
1450,13377,How the Grinch Stole Christmas!,en,1966-12-18,18.853,7.5,883
1451,9665,Glory,en,1989-12-15,25.032,7.5,1408
1452,718930,Bullet Train,en,2022-07-03,151.99,7.5,4633
1453,327331,The Dirt,en,2019-03-22,16.337,7.5,1098
1454,76758,The Flowers of War,zh,2011-12-15,16.067,7.5,704
1455,71883,Redline,ja,2010-05-27,11.528,7.5,367
1456,625,The Killing Fields,en,1984-11-23,12.502,7.5,640
1457,831405,Injustice,en,2021-10-09,31.305,7.5,708
1458,203101,High School of the Dead: Drifters of the Dead,ja,2011-04-25,10.145,7.5,444
1459,940,The Lady Vanishes,en,1938-10-07,13.484,7.5,802
1460,701,Our Hospitality,en,1923-11-19,10.2,7.5,232
1461,626,Un Chien Andalou,fr,1929-06-05,12.533,7.5,1140
1462,874300,South Park: Post COVID: The Return of COVID,en,2021-12-16,14.714,7.5,336
1463,204553,Cold Eyes,ko,2013-07-03,285.483,7.5,295
1464,9081,Waking Life,en,2001-10-19,10.839,7.5,792
1465,983,The Man Who Would Be King,en,1975-12-03,11.953,7.5,549
1466,574,The Man Who Knew Too Much,en,1956-05-16,12.751,7.5,1215
1467,203833,The Book Thief,en,2013-11-08,14.226,7.5,4088
1468,18671,Gun Crazy,en,1950-01-20,8.405,7.5,240
1469,15165,Barbie as The Princess & the Pauper,en,2004-09-28,62.207,7.5,1344
1470,11610,"Play It Again, Sam",en,1972-05-04,8.506,7.5,507
1471,828,The Day the Earth Stood Still,en,1951-09-28,19.383,7.5,967
1472,921785,Mixed by Erry,it,2023-03-02,21.258,7.5,248
1473,851303,Waiting for Bojangles,fr,2021-10-13,12.503,7.5,253
1474,330459,Rogue One: A Star Wars Story,en,2016-12-14,34.023,7.5,14247
1475,176241,Prison Break: The Final Break,en,2009-05-24,30.099,7.5,592
1476,27327,Phantom of the Paradise,en,1974-10-31,13.565,7.5,559
1477,375785,Then Came You,en,2018-12-05,13.59,7.5,430
1478,16328,Johnny Got His Gun,en,1971-08-04,10.662,7.5,329
1479,10747,The Outlaw Josey Wales,en,1976-07-14,23.345,7.5,1002
1480,69,Walk the Line,en,2005-09-13,20.488,7.5,2604
1481,660000,Lost Illusions,fr,2021-10-20,9.972,7.5,404
1482,11562,Crimes and Misdemeanors,en,1989-10-13,8.06,7.5,767
1483,7500,Sonatine,ja,1993-04-10,13.568,7.5,547
1484,4034,That Man from Rio,fr,1964-02-05,7.267,7.5,275
1485,923,Dawn of the Dead,en,1978-09-02,33.213,7.5,1845
1486,41585,Mary Forever,it,1989-05-03,6.749,7.5,208
1487,1023,Adam's Apples,da,2005-04-15,10.214,7.5,602
1488,876716,Ciao Alberto,en,2021-11-12,31.458,7.5,611
1489,260513,Incredibles 2,en,2018-06-14,69.741,7.5,11959
1490,648,Beauty and the Beast,fr,1946-10-29,13.857,7.5,524
1491,244088,Human Capital,it,2014-01-09,6.921,7.5,851
1492,36685,The Rocky Horror Picture Show,en,1975-08-14,17.93,7.5,2541
1493,21712,Mind Game,ja,2004-08-07,12.645,7.5,231
1494,10377,My Cousin Vinny,en,1992-03-13,20.975,7.5,1340
1495,9075,Black Book,nl,2006-09-14,13.568,7.5,1017
1496,8321,In Bruges,en,2008-02-08,20.206,7.5,4581
1497,4689,Sympathy for Mr. Vengeance,ko,2002-03-29,18.763,7.5,1238
1498,382748,Stargirl,en,2020-03-10,12.462,7.5,524
1499,10683,Happiness,en,1998-10-16,16.753,7.5,702
1500,2034,Training Day,en,2001-10-05,43.3,7.5,5281
1501,877,Scarface,en,1932-04-09,20.484,7.5,522
1502,252,Willy Wonka & the Chocolate Factory,en,1971-06-29,53.945,7.5,3050
1503,645886,The Unforgivable,en,2021-11-24,30.345,7.5,1629
1504,615777,Babylon,en,2022-12-22,111.263,7.5,2056
1505,484747,Little Tickles,fr,2018-11-14,13.922,7.5,289
1506,14736,Love & Basketball,en,2000-04-21,11.037,7.5,387
1507,13353,"It's the Great Pumpkin, Charlie Brown",en,1966-10-27,9.747,7.5,337
1508,145,Breaking the Waves,da,1996-05-13,13.65,7.5,853
1509,425909,Ghostbusters: Afterlife,en,2021-11-11,101.549,7.5,3764
1510,475,Bonnie and Clyde,en,1967-07-18,23.652,7.5,1424
1511,219,Volver,es,2006-03-17,16.375,7.5,1534
1512,186,Lucky Number Slevin,en,2006-02-24,21.854,7.5,3695
1513,109,Three Colors: White,fr,1994-01-26,22.266,7.5,1023
1514,440298,Cold War,pl,2018-06-08,8.934,7.5,1357
1515,984,Dirty Harry,en,1971-12-23,20.978,7.5,2162
1516,195,Trouble in Paradise,en,1932-10-30,8.071,7.5,235
1517,442065,The Last Full Measure,en,2020-01-23,11.756,7.5,397
1518,38396,That's Life,it,1998-12-18,5.036,7.5,1250
1519,13930,For the Birds,en,2000-11-02,9.379,7.5,1101
1520,13345,A Chinese Odyssey Part One: Pandora's Box,cn,1995-01-21,17.629,7.5,219
1521,345,Eyes Wide Shut,en,1999-07-16,45.119,7.5,5446
1522,617653,The Last Duel,en,2021-10-13,46.39,7.5,2896
1523,54898,The Green Ray,fr,1986-08-29,10.091,7.5,211
1524,24192,The Gospel According to St. Matthew,it,1965-03-03,10.131,7.5,307
1525,12837,The Secret Life of Bees,en,2008-09-17,13.977,7.5,469
1526,1368,First Blood,en,1982-10-22,49.145,7.5,5591
1527,192,The Name of the Rose,en,1986-09-24,24.013,7.5,2679
1528,74879,Once Upon a Time in Anatolia,tr,2011-09-23,8.331,7.5,412
1529,9008,The Insider,en,1999-10-28,16.142,7.5,1612
1530,27632,Black Sunday,it,1960-08-11,11.526,7.5,447
1531,582014,Promising Young Woman,en,2020-12-13,27.576,7.5,2717
1532,214910,Hwayi: A Monster Boy,ko,2013-10-09,14.082,7.5,209
1533,194662,Birdman or (The Unexpected Virtue of Ignorance),en,2014-10-17,34.094,7.5,12065
1534,17809,Fist of Legend,zh,1994-12-22,19.437,7.5,463
1535,14257,Delusions of Grandeur,fr,1971-12-08,11.444,7.5,623
1536,1902,Open Your Eyes,es,1997-12-19,19.656,7.5,899
1537,28569,Splendor in the Grass,en,1961-10-10,13.361,7.5,232
1538,16305,Sullivan's Travels,en,1941-11-30,9.976,7.5,394
1539,9559,A Perfect World,en,1993-11-24,22.733,7.5,1457
1540,589982,Spread Your Wings,fr,2019-09-12,9.577,7.5,271
1541,363,Head-On,de,2004-03-11,11.532,7.5,485
1542,11549,Invasion of the Body Snatchers,en,1956-02-05,14.878,7.5,934
1543,8342,No Man's Land,bs,2001-09-08,10.719,7.5,391
1544,5781,That Obscure Object of Desire,fr,1977-08-17,21.228,7.5,326
1545,736074,"Batman: The Long Halloween, Part Two",en,2021-07-26,24.235,7.5,441
1546,251516,Kung Fury,en,2015-05-22,9.486,7.5,1703
1547,34106,You Can't Take It with You,en,1938-09-01,9.32,7.5,334
1548,21832,Neon Genesis Evangelion: Death and Rebirth,ja,1997-03-15,22.612,7.5,374
1549,18925,Facing the Giants,en,2006-09-29,27.886,7.5,367
1550,13754,Tekkonkinkreet,ja,2006-10-21,20.161,7.5,316
1551,11030,Zelig,en,1983-07-15,10.243,7.5,764
1552,10843,After Hours,en,1985-08-16,17.399,7.5,1247
1553,615,The Passion of the Christ,en,2004-02-25,55.098,7.5,3974
1554,293863,The Age of Adaline,en,2015-04-16,34.757,7.5,6031
1555,196,Back to the Future Part III,en,1990-05-25,34.924,7.5,9581
1556,487670,The Death of Superman,en,2018-07-24,18.975,7.5,675
1557,22538,Scott Pilgrim vs. the World,en,2010-08-12,47.696,7.5,7079
1558,346698,Barbie,en,2023-07-19,2588.653,7.5,2931
1559,8740,The Vanishing,nl,1988-10-27,11.582,7.5,526
1560,1561,Mouchette,fr,1967-03-28,7.195,7.5,211
1561,620,Ghostbusters,en,1984-06-08,35.241,7.5,8072
1562,379,Miller's Crossing,en,1990-09-21,17.442,7.5,1456
1563,64847,Belladonna of Sadness,ja,1973-06-30,15.032,7.5,246
1564,529216,Mirage,es,2018-11-30,25.14,7.5,1623
1565,12169,The First Day of the Rest of Your Life,fr,2008-07-23,7.721,7.5,437
1566,175,The Big Blue,fr,1988-05-10,25.326,7.5,1293
1567,523536,Checkered Ninja,da,2018-12-25,21.533,7.5,207
1568,239571,The Best of Me,en,2014-10-15,19.43,7.5,2410
1569,2501,The Bourne Identity,en,2002-06-14,40.14,7.5,8521
1570,740658,Catman,zh,2021-05-18,19.454,7.5,202
1571,710356,2 Hearts,en,2020-10-16,21.117,7.5,502
1572,592279,Kalashnikov AK-47,ru,2020-02-20,16.4,7.5,235
1573,10907,The Adventures of Robin Hood,en,1938-05-13,18.521,7.5,649
1574,11841,The 36th Chamber of Shaolin,zh,1978-02-02,12.108,7.5,353
1575,36129,Hedgehog in the Fog,ru,1975-10-23,5.084,7.5,201
1576,11421,C.R.A.Z.Y.,fr,2005-05-27,8.382,7.5,418
1577,5503,The Fugitive,en,1993-08-06,27.89,7.5,3772
1578,374720,Dunkirk,en,2017-07-19,40.447,7.5,15318
1579,346648,Paddington 2,en,2017-11-09,28.119,7.5,2056
1580,451480,The Guernsey Literary & Potato Peel Pie Society,en,2018-04-19,9.839,7.5,1225
1581,41498,One Piece: Strong World,ja,2009-12-12,22.325,7.5,316
1582,290,Barton Fink,en,1991-08-01,16.547,7.5,1487
1583,154,Star Trek II: The Wrath of Khan,en,1982-06-04,18.228,7.5,1710
1584,434616,Patients,fr,2017-03-01,5.32,7.5,581
1585,407445,Breathe,en,2017-10-13,15.236,7.5,681
1586,217993,Justice League: War,en,2014-02-02,28.144,7.5,971
1587,457601,Everything You Want,it,2017-05-11,5.688,7.5,273
1588,376290,Miss Sloane,en,2016-11-25,22.689,7.5,1603
1589,339403,Baby Driver,en,2017-06-28,57.806,7.5,14515
1590,11481,Repulsion,en,1965-06-01,11.818,7.5,873
1591,898,Birdman of Alcatraz,en,1962-07-04,14.766,7.5,249
1592,747059,Burrow,en,2020-12-25,8.153,7.5,233
1593,671318,¿Y cómo es él?,es,2022-04-07,16.921,7.5,236
1594,37698,The Roaring Twenties,en,1939-10-28,7.097,7.5,202
1595,33273,Cell 211,es,2009-11-06,25.476,7.5,1132
1596,22584,To Have and Have Not,en,1945-01-20,8.242,7.5,448
1597,3009,The Trial,en,1962-12-21,10.741,7.5,414
1598,2786,Pierrot le Fou,fr,1965-11-05,13.627,7.5,757
1599,1251,Letters from Iwo Jima,en,2006-12-19,22.36,7.5,1832
1600,489418,In Safe Hands,fr,2018-12-05,6.251,7.4,439
1601,166666,3096 Days,de,2013-02-21,23.686,7.5,795
1602,40823,The Man Who Copied,pt,2003-06-13,6.053,7.5,313
1603,24226,The Verdict,en,1982-12-08,10.24,7.5,535
1604,15919,Marty,en,1955-04-11,7.409,7.5,325
1605,11167,Peeping Tom,en,1960-05-16,14.803,7.5,673
1606,3110,Shane,en,1953-04-23,19.527,7.5,525
1607,74643,The Artist,fr,2011-10-12,14.891,7.5,3004
1608,6114,Bram Stoker's Dracula,en,1992-11-13,43.796,7.5,4565
1609,1407,La Vie en Rose,fr,2007-02-14,15.516,7.5,1459
1610,579741,Words Bubble Up Like Soda Pop,ja,2021-07-22,25.847,7.5,229
1611,560057,The Sea Beast,en,2022-06-24,74.259,7.5,1230
1612,429617,Spider-Man: Far From Home,en,2019-06-28,90.819,7.5,14340
1613,261470,Sorry If I Call You Love,es,2014-06-20,26.702,7.5,406
1614,4584,Sense and Sensibility,en,1995-12-13,27.465,7.5,1500
1615,114,Pretty Woman,en,1990-03-23,56.824,7.4,7294
1616,8741,The Thin Red Line,en,1998-12-25,17.92,7.4,2670
1617,499631,Fabrizio De André: Principe libero,it,2018-01-23,5.09,7.4,324
1618,37472,Ip Man 2,cn,2010-04-29,4.244,7.4,2030
1619,1813,The Devil's Advocate,en,1997-10-17,44.729,7.4,5365
1620,458156,John Wick: Chapter 3 - Parabellum,en,2019-05-15,93.959,7.4,9555
1621,46919,Daisies,cs,1966-12-30,10.16,7.4,300
1622,39107,Dragon Ball Z: Fusion Reborn,ja,1995-03-04,72.201,7.4,717
1623,37719,A Night at the Opera,en,1935-11-15,8.172,7.4,427
1624,493529,Dungeons & Dragons: Honor Among Thieves,en,2023-03-23,207.535,7.4,2069
1625,484751,Through the Fire,fr,2018-11-28,9.713,7.4,585
1626,32909,Mulan: Rise of a Warrior,zh,2009-11-26,17.429,7.4,386
1627,11471,A Better Tomorrow,zh,1986-08-02,15.627,7.4,435
1628,11031,This Is Spinal Tap,en,1984-05-04,14.468,7.4,1249
1629,226,Boys Don't Cry,en,1999-09-02,12.95,7.4,1184
1630,187,Sin City,en,2005-04-01,27.146,7.4,7474
1631,459151,The Boss Baby: Family Business,en,2021-07-01,107.163,7.4,2239
1632,364433,They Call Me Jeeg,it,2016-02-25,16.236,7.4,2383
1633,13689,Peaceful Warrior,en,2006-03-30,14.092,7.4,366
1634,11978,Men of Honor,en,2000-09-13,33.565,7.4,2020
1635,508947,Turning Red,en,2022-03-10,208.558,7.4,4368
1636,340666,Nocturnal Animals,en,2016-11-04,22.611,7.4,7129
1637,165213,New World,ko,2013-02-21,12.342,7.4,392
1638,25403,Caro Diario,it,1993-10-12,7.357,7.4,390
1639,9509,Man on Fire,en,2004-04-23,38.542,7.4,4607
1640,271110,Captain America: Civil War,en,2016-04-27,79.957,7.4,21396
1641,18333,Hour of the Wolf,sv,1968-02-19,9.421,7.4,422
1642,9299,Thesis,es,1996-04-11,11.763,7.4,719
1643,912598,Bubble,ja,2022-02-14,20.595,7.4,338
1644,206487,Predestination,en,2014-08-28,47.444,7.4,5823
1645,20558,Scooby-Doo! in Where's My Mummy?,en,2005-12-13,29.297,7.4,349
1646,568,Apollo 13,en,1995-06-30,25.042,7.4,4948
1647,637534,The Stronghold,fr,2021-08-18,28.628,7.4,1069
1648,507505,El Angel,es,2018-08-09,8.583,7.4,507
1649,75233,"Oslo, August 31st",no,2011-08-31,9.686,7.4,359
1650,18917,Alice,cs,1988-08-03,11.588,7.4,278
1651,2690,Irma la Douce,en,1963-06-05,12.126,7.4,349
1652,1677,Ray,en,2004-10-29,19.709,7.4,1748
1653,319373,Sweet Bean,ja,2015-05-30,8.824,7.4,469
1654,227306,Unbroken,en,2014-12-25,27.964,7.4,3850
1655,8094,The Magdalene Sisters,en,2002-08-30,12.614,7.4,359
1656,630220,18 Presents,it,2020-01-02,7.154,7.4,625
1657,10435,Chaplin,en,1992-12-17,17.556,7.4,930
1658,4174,Spellbound,en,1945-11-08,14.314,7.4,775
1659,292011,Richard Jewell,en,2019-12-13,21.282,7.4,2244
1660,73456,Barbie: Princess Charm School,en,2011-08-11,52.59,7.4,702
1661,16858,All That Jazz,en,1979-12-16,11.77,7.4,417
1662,8055,The Reader,en,2008-12-10,26.471,7.4,2748
1663,565310,The Farewell,en,2019-07-12,16.757,7.4,1252
1664,508570,The One and Only Ivan,en,2020-08-21,18.123,7.4,530
1665,34148,Imitation of Life,en,1959-10-02,9.899,7.4,239
1666,26302,The Color of Pomegranates,hy,1969-10-01,14.27,7.4,215
1667,13060,Lifted,en,2006-12-28,10.921,7.4,692
1668,466272,Once Upon a Time… in Hollywood,en,2019-07-24,49.07,7.4,12086
1669,4254,Kal Ho Naa Ho,hi,2003-11-27,12.84,7.4,330
1670,65218,Lemonade Mouth,en,2011-04-15,13.815,7.4,990
1671,3085,His Girl Friday,en,1940-01-18,17.554,7.4,709
1672,668461,Slumberland,en,2022-11-18,54.48,7.4,694
1673,290542,You're Not You,en,2014-10-10,12.718,7.4,755
1674,271706,Big Fish & Begonia,zh,2016-07-08,15.122,7.4,411
1675,129670,Nebraska,en,2013-09-21,8.797,7.4,1596
1676,31767,The Devils,en,1971-07-01,11.535,7.4,310
1677,4251,Veer-Zaara,hi,2004-11-12,12.757,7.4,227
1678,644583,The Mauritanian,en,2021-02-10,22.561,7.4,903
1679,250219,I Can Quit Whenever I Want,it,2014-02-06,8.094,7.4,1714
1680,58833,"So Long, Stooge",fr,1983-12-20,7.131,7.4,215
1681,37181,About Elly,fa,2009-06-06,10.66,7.4,432
1682,671295,Blue Miracle,en,2021-05-27,9.879,7.4,255
1683,13475,Star Trek,en,2009-05-06,55.743,7.4,9250
1684,339984,Miracles from Heaven,en,2016-03-17,49.739,7.4,1098
1685,20778,Le Doulos,fr,1962-12-13,10.385,7.4,216
1686,11190,The Return,ru,2003-06-25,8.923,7.4,451
1687,451048,Jungle Cruise,en,2021-07-28,80.97,7.4,5110
1688,190859,American Sniper,en,2014-12-25,73.842,7.4,12009
1689,17136,The Woman in the Window,en,1944-10-25,10.656,7.4,293
1690,9028,The Great Silence,it,1968-02-21,13.096,7.4,339
1691,519010,Pain and Glory,es,2019-03-22,14.215,7.4,1634
1692,395834,Wind River,en,2017-08-03,28.351,7.4,4691
1693,380225,Like Crazy,it,2016-05-17,7.447,7.4,833
1694,284052,Doctor Strange,en,2016-10-25,127.868,7.4,20787
1695,193756,Lone Survivor,en,2013-12-24,33.192,7.4,3871
1696,16619,Ordinary People,en,1980-09-19,12.284,7.4,548
1697,10867,Malena,it,2000-03-16,51.809,7.4,1974
1698,10400,The Hurricane,en,1999-09-17,14.984,7.4,1246
1699,9549,The Right Stuff,en,1983-10-20,15.806,7.4,760
1700,161,Ocean's Eleven,en,2001-12-07,53.559,7.4,10678
1701,673595,"Maggie Simpson in ""Playdate with Destiny""",en,2020-02-29,12.725,7.4,332
1702,290762,Miss You Already,en,2015-09-12,11.365,7.4,636
1703,9461,Enter the Dragon,en,1973-08-17,38.245,7.4,1633
1704,6916,"Watch Out, We're Mad",it,1974-03-29,18.628,7.4,723
1705,1523,The Last King of Scotland,en,2006-01-12,16.742,7.4,1875
1706,1360,Frida,en,2002-08-29,19.809,7.4,1885
1707,839,Duel,en,1971-11-13,20.608,7.4,1635
1708,472983,Invader Zim: Enter the Florpus,en,2019-07-24,10.261,7.4,207
1709,11700,Smiles of a Summer Night,sv,1955-12-26,7.674,7.4,212
1710,3088,My Darling Clementine,en,1946-10-17,16.901,7.4,360
1711,603661,The Hating Game,en,2021-12-09,29.239,7.4,844
1712,26596,Johnny Guitar,en,1954-05-26,12.032,7.4,357
1713,11704,The Secret of NIMH,en,1982-06-17,20.125,7.4,715
1714,1847,The Long Goodbye,en,1973-03-07,11.945,7.4,511
1715,451499,School of Life,fr,2017-02-22,9.11,7.4,260
